Moscow Maps 2.0
00
Lian/obstacleposition=0.2	sumtime	TL	18.937343	TL	3.160229	0.322022	9.196652	4.953347	TL	TL	2.938212	6.584634167
Lian/obstacleposition=0.4	numberofsteps	248119	451280	TL	TL	51058	TL	162796	TL	53753	153321	186721.1667
Lian/obstacleposition=0.4	memory	295073	442029	TL	TL	70248	TL	183381	TL	71139	186908	208129.6667
Lian/obstacleposition=0.4	pathlength	478.14297	501.14151	TL	TL	464.11758	TL	501.69345	TL	485.62274	471.37775	483.6826667
Lian/obstacleposition=0.4	max_angle	24.8515892	45.75384903	TL	TL	22.61986542	TL	24.4866848	TL	22.61986542	22.40983391	27.12361463
Lian/obstacleposition=0.4	dliantime	9.449664	21.457525	TL	TL	0.835059	TL	7.953559	TL	0.656052	3.061211	7.235511667
Lian/obstacleposition=0.4	sumtime	12.028851	18.903332	TL	TL	0.366018	TL	5.261378	TL	0.961073	3.22923	6.791647
Lian/obstacleposition=0.6	numberofsteps	234234	TL	251761	148724	45682	TL	161987	99254	TL	109061	150100.4286
Lian/obstacleposition=0.6	memory	307844	TL	257468	183276	66180	TL	200797	123932	TL	146757	183750.5714
Lian/obstacleposition=0.6	pathlength	478.14297	TL	456.90729	516.18665	463.49069	TL	502.27344	465.08566	TL	467.04465	478.4473357
Lian/obstacleposition=0.6	max_angle	24.8515892	TL	22.61986542	24.4866848	22.61986542	TL	24.4866848	21.80140686	TL	22.40983391	23.32513291
Lian/obstacleposition=0.6	dliantime	14.371026	TL	4.717342	1.732128	0.477027	TL	7.095504	1.233093	TL	1.837135	4.494750714
Lian/obstacleposition=0.6	sumtime	13.149932	TL	3.626258	2.484177	0.60305	TL	5.257379	2.021143	TL	2.773198	4.273591
Lian/obstacleposition=0.8	numberofsteps	219539	323983	TL	TL	20696	299923	143863	81478	34408	TL	160555.7143
Lian/obstacleposition=0.8	memory	300631	416668	TL	TL	33893	357569	191266	106551	50536	TL	208159.1429
Lian/obstacleposition=0.8	pathlength	478.14297	500.38599	TL	TL	460.16547	463.39243	501.21039	462.11887	482.2099	TL	478.2322886
Lian/obstacleposition=0.8	max_angle	24.8515892	24.8515892	TL	TL	22.61986542	23.96249008	24.4866848	22.61986542	24.4866848	TL	23.98268127
Lian/obstacleposition=0.8	dliantime	7.782559	17.689254	TL	TL	0.176012	14.412015	4.200298	0.956067	0.377033	TL	6.513319714
Lian/obstacleposition=0.8	sumtime	14.477027	25.598816	TL	TL	0.310022	22.876624	27.229934	1.860138	0.701045	TL	13.29337229
55
		4779267	4779268	4779269	4779270	4779271	4779272	4779273	4779274	4779275	4779276
Lian/obstacleposition=0.2	numberofsteps	1094	14	173869	234174	TL	TL	TL	TL	557	TL	204021.5
Lian/obstacleposition=0.2	memory	1095	15	198523	182308	TL	TL	TL	TL	558	TL	190415.5
Lian/obstacleposition=0.2	pathlength	PNF	PNF	517.20972	492.18045	TL	TL	TL	TL	PNF	TL	504.695085
Lian/obstacleposition=0.2	max_angle	0	0	17.02051926	24.8515892	TL	TL	TL	TL	0	TL	20.93605423
Lian/obstacleposition=0.2	dliantime	0.002	0	2.465174	4.723328	TL	TL	TL	TL	0.001	TL	3.594251
Lian/obstacleposition=0.2	sumtime	0.003	0	1.363089	2.392171	TL	TL	TL	TL	0.002	TL	1.87763
Lian/obstacleposition=0.4	numberofsteps	1094	14	171984	TL	TL	TL	TL	143948	557	TL	157966
Lian/obstacleposition=0.4	memory	1095	15	203856	TL	TL	TL	TL	164571	558	TL	184213.5
Lian/obstacleposition=0.4	pathlength	PNF	PNF	517.20972	TL	TL	TL	TL	524.52606	PNF	TL	520.86789
Lian/obstacleposition=0.4	max_angle	0	0	17.02051926	TL	TL	TL	TL	24.8515892	0	TL	20.93605423
Lian/obstacleposition=0.4	dliantime	0.003	0	2.527186	TL	TL	TL	TL	1.928137	0.002	TL	2.2276615
Lian/obstacleposition=0.4	sumtime	0.003	0.001	1.880134	TL	TL	TL	TL	1.142075	0.001006	TL	1.5111045
Lian/obstacleposition=0.6	numberofsteps	1094	14	101859	171576	802070	TL	TL	87778	557	TL	290820.75
Lian/obstacleposition=0.6	memory	1095	15	132629	189054	930301	TL	TL	101061	558	TL	338261.25
Lian/obstacleposition=0.6	pathlength	PNF	PNF	509.03192	498.34705	508.71536	TL	TL	502.51877	PNF	TL	504.653275
Lian/obstacleposition=0.6	max_angle	0	0	24.4866848	24.8515892	24.4866848	TL	TL	24.4866848	0	TL	24.5779109
Lian/obstacleposition=0.6	dliantime	0.003	0	1.499112	2.903205	53.731804	TL	TL	1.427103	0.001	TL	14.890306
Lian/obstacleposition=0.6	sumtime	0.002	0	1.531104	4.232293	87.762226	TL	TL	0.69805	0.001	TL	23.55591825
Lian/obstacleposition=0.8	numberofsteps	1094	14	103846	99244	788730	375439	31947	62552	557	TL	243626.3333
Lian/obstacleposition=0.8	memory	1095	15	136175	114295	923302	417268	49865	80620	558	TL	286920.8333
Lian/obstacleposition=0.8	pathlength	PNF	PNF	508.41165	463.19714	508.71536	561.48181	438.16849	496.99207	PNF	TL	496.1610867
Lian/obstacleposition=0.8	max_angle	0	0	22.61986542	24.8515892	24.4866848	22.61986542	22.61986542	22.61986542	0	TL	23.30295595
Lian/obstacleposition=0.8	dliantime	0.003006	0	1.011072	1.702119	55.453925	7.557541	0.349025	0.600046	0.002006	TL	11.112288
Lian/obstacleposition=0.8	sumtime	0.003	0	1.568105	3.095208	76.923458	13.61997	0.481022	0.951073	0.001	TL	16.10647267
56
		4779467	4779468	4779469	4779470	4779471	4779472	4779473	4779474	4779475	4779476
Lian/obstacleposition=0.2	numberofsteps	3075	TL	TL	4186	4912	115675	TL	TL	72370	TL	40043.6
Lian/obstacleposition=0.2	memory	6923	TL	TL	7628	8917	119685	TL	TL	87833	TL	46197.2
Lian/obstacleposition=0.2	pathlength	407.5788	TL	TL	453.79645	487.2966	512.87195	TL	TL	478.46011	TL	468.000782
Lian/obstacleposition=0.2	max_angle	33.39849091	TL	TL	11.30993366	5.71057272	24.8515892	TL	TL	24.4866848	TL	19.95145426
Lian/obstacleposition=0.2	dliantime	0.058004	TL	TL	0.106014	0.094008	1.108074	TL	TL	1.136088	TL	0.5004376
Lian/obstacleposition=0.2	sumtime	0.016006	TL	TL	0.037003	0.032995	0.486038	TL	TL	0.664054	TL	0.2472192
Lian/obstacleposition=0.4	numberofsteps	2285	TL	2032614	3044	3416	72337	TL	TL	58200	193203	337871.2857
Lian/obstacleposition=0.4	memory	5804	TL	1689902	7072	7522	76529	TL	TL	90534	201704	297009.5714
Lian/obstacleposition=0.4	pathlength	407.09576	TL	612.79718	453.9975	487.29678	494.91589	TL	TL	476.45264	485.90588	488.3516614
Lian/obstacleposition=0.4	max_angle	5.71057272	TL	72.77656555	5.71057272	5.71057272	24.8515892	TL	TL	22.61986542	23.96249008	23.04888977
Lian/obstacleposition=0.4	dliantime	0.066999	TL	156.113173	0.087001	0.116007	0.715052	TL	TL	0.602036	5.477383	23.311093
Lian/obstacleposition=0.4	sumtime	0.015006	TL	123.516806	0.027998	0.032002	0.550041	TL	TL	0.788057	3.021219	18.27873271
Lian/obstacleposition=0.6	numberofsteps	2169	TL	TL	4308	3056	47784	TL	TL	45640	184405	47893.66667
Lian/obstacleposition=0.6	memory	5465	TL	TL	10676	7395	57241	TL	TL	70101	216562	61240
Lian/obstacleposition=0.6	pathlength	406.996	TL	TL	454.19696	487.29514	478.82959	TL	TL	475.55728	488.08008	465.159175
Lian/obstacleposition=0.6	max_angle	17.02051926	TL	TL	5.71057272	5.71057272	34.76519775	TL	TL	24.8515892	24.8515892	18.81834014
Lian/obstacleposition=0.6	dliantime	0.049005	TL	TL	0.084007	0.096008	0.49504	TL	TL	0.469039	2.985206	0.696384167
Lian/obstacleposition=0.6	sumtime	0.018999	TL	TL	0.046004	0.035008	0.490033	TL	TL	0.529044	4.471319	0.9317345
Lian/obstacleposition=0.8	numberofsteps	2222	TL	1187397	8985	5045	46882	TL	1130108	59188	156750	324572.125
Lian/obstacleposition=0.8	memory	5767	TL	1304693	20182	12585	57802	TL	1360606	92437	190098	380521.25
Lian/obstacleposition=0.8	pathlength	406.98889	TL	600.73761	454.59564	487.48755	478.54025	TL	521.85205	476.26727	484.32074	488.84875
Lian/obstacleposition=0.8	max_angle	10.9886446	TL	24.8515892	16.69924736	10.9886446	24.8515892	TL	24.8515892	24.8515892	23.96249008	20.25567293
Lian/obstacleposition=0.8	dliantime	0.043009	TL	71.294048	0.182013	0.101007	0.305028	TL	146.578398	0.715051	2.541175	27.71996613
Lian/obstacleposition=0.8	sumtime	0.026001	TL	135.90264	0.143016	0.070005	0.53505	TL	248.102595	0.932071	3.82327	48.691831
57
		4779667	4779668	4779669	4779670	4779671	4779672	4779673	4779674	4779675	4779676
Lian/obstacleposition=0.2	numberofsteps	525722	369486	11490	13	TL	TL	85984	200782	12142	14671	174325.2857
Lian/obstacleposition=0.2	memory	600316	446308	20660	14	TL	TL	103590	171926	16860	22691	197478.7143
Lian/obstacleposition=0.2	pathlength	502.98181	540.97595	492.59503	PNF	TL	TL	451.66174	471.1651	462.4903	434.96942	479.5484786
Lian/obstacleposition=0.2	max_angle	24.4866848	24.8515892	22.61986542	0	TL	TL	24.4866848	22.40983391	17.02051926	22.61986542	22.64214897
Lian/obstacleposition=0.2	dliantime	25.700822	15.493104	0.125004	0	TL	TL	1.48211	8.697617	0.394028	0.476033	7.481245429
Lian/obstacleposition=0.2	sumtime	10.916764	18.443313	0.081001	0	TL	TL	0.555039	4.262289	0.275013	0.168008	4.957346714
Lian/obstacleposition=0.4	numberofsteps	TL	91022	7594	13	TL	537393	104188	136844	22297	12996	130333.4286
Lian/obstacleposition=0.4	memory	TL	93905	15712	14	TL	609962	130921	148001	37032	25086	151517
Lian/obstacleposition=0.4	pathlength	TL	478.98041	490.15057	PNF	TL	471.12082	451.80981	470.28305	463.42996	435.16895	465.8490814
Lian/obstacleposition=0.4	max_angle	TL	23.96249008	16.69924736	0	TL	60.83238602	22.40983391	12.35537148	18.25189018	22.61986542	25.30444063
Lian/obstacleposition=0.4	dliantime	TL	4.546323	0.126002	0.001	TL	26.596891	2.337172	7.583538	0.571044	0.294021	6.007855857
Lian/obstacleposition=0.4	sumtime	TL	1.466092	0.067006	0	TL	24.514731	0.82006	4.274315	0.142999	0.14301	4.489744714
Lian/obstacleposition=0.6	numberofsteps	328727	103098	8356	13	TL	484885	108235	TL	9911	9434	150378
Lian/obstacleposition=0.6	memory	406461	122263	17572	14	TL	577406	141026	TL	19320	19685	186247.5714
Lian/obstacleposition=0.6	pathlength	494.8667	478.39047	488.8541	PNF	TL	470.86246	453.5914	TL	462.49026	434.87112	469.1323586
Lian/obstacleposition=0.6	max_angle	22.61986542	23.96249008	16.69924736	0	TL	24.8515892	24.4866848	TL	17.02051926	22.61986542	21.75146593
Lian/obstacleposition=0.6	dliantime	12.421888	3.607255	0.127009	0	TL	22.897619	1.921135	TL	0.388026	0.352025	5.959279571
Lian/obstacleposition=0.6	sumtime	17.491235	2.310157	0.095006	0.000996	TL	34.058414	2.056154	TL	0.160009	0.168012	8.048426714
Lian/obstacleposition=0.8	numberofsteps	315638	48680	6674	13	103429	327640	42724	684355	9419	37305	175096
Lian/obstacleposition=0.8	memory	394943	67267	15331	14	150465	416694	60426	796402	20328	68941	221199.6667
Lian/obstacleposition=0.8	pathlength	493.396	478.58994	489.26151	PNF	450.29916	456.43787	447.47852	511.80023	462.2908	436.45255	469.5562867
Lian/obstacleposition=0.8	max_angle	24.4866848	23.96249008	16.69924736	0	23.19858742	24.4866848	22.61986542	23.3440094	17.02051926	11.30993366	20.79200247
Lian/obstacleposition=0.8	dliantime	11.437811	3.885275	0.130002	0	1.735124	13.631966	0.598049	55.845966	0.207015	1.084076	9.839476
Lian/obstacleposition=0.8	sumtime	15.450089	1.837136	0.096014	0	2.346176	25.18178	0.791055	58.946185	0.213015	1.006073	11.76305811
58
		4779867	4779868	4779869	4779870	4779871	4779872	4779873	4779874	4779875	4779876
Lian/obstacleposition=0.2	numberofsteps	345412	34070	TL	TL	236348	TL	32131	TL	387870	407341	240528.6667
Lian/obstacleposition=0.2	memory	346625	41051	TL	TL	311314	TL	30735	TL	498691	393003	270236.5
Lian/obstacleposition=0.2	pathlength	514.23499	461.87946	TL	TL	454.92883	TL	469.39642	TL	491.36688	442.79919	472.434295
Lian/obstacleposition=0.2	max_angle	23.3440094	11.30993366	TL	TL	21.80140686	TL	23.96249008	TL	24.4866848	60.83238602	27.62281847
Lian/obstacleposition=0.2	dliantime	19.491383	0.993077	TL	TL	7.378522	TL	0.372032	TL	16.408169	21.107496	10.9584465
Lian/obstacleposition=0.2	sumtime	8.029577	0.779056	TL	TL	3.19423	TL	0.477039	TL	7.182505	8.910626	4.762172167
Lian/obstacleposition=0.4	numberofsteps	TL	28933	TL	13221	188140	TL	67392	TL	TL	TL	74421.5
Lian/obstacleposition=0.4	memory	TL	41516	TL	23593	256616	TL	95123	TL	TL	TL	104212
Lian/obstacleposition=0.4	pathlength	TL	462.07895	TL	469.81927	454.35187	TL	480.54816	TL	TL	TL	466.6995625
Lian/obstacleposition=0.4	max_angle	TL	11.42116547	TL	22.61986542	24.4866848	TL	23.96249008	TL	TL	TL	20.62255144
Lian/obstacleposition=0.4	dliantime	TL	1.497113	TL	0.101002	6.21344	TL	1.251082	TL	TL	TL	2.26565925
Lian/obstacleposition=0.4	sumtime	TL	0.445032	TL	0.140011	3.566253	TL	0.892065	TL	TL	TL	1.26084025
Lian/obstacleposition=0.6	numberofsteps	157426	22690	TL	14257	183791	TL	26365	TL	TL	221200	104288.1667
Lian/obstacleposition=0.6	memory	221652	40581	TL	25898	263261	TL	37373	TL	TL	296097	147477
Lian/obstacleposition=0.6	pathlength	507.94995	462.07748	TL	469.9176	455.134	TL	472.09384	TL	TL	429.40948	466.0970583
Lian/obstacleposition=0.6	max_angle	22.61986542	11.42116547	TL	22.61986542	24.4866848	TL	23.96249008	TL	TL	24.4866848	21.59945933
Lian/obstacleposition=0.6	dliantime	7.636547	1.334088	TL	0.114008	5.727406	TL	0.316022	TL	TL	12.224867	4.558823
Lian/obstacleposition=0.6	sumtime	11.220801	0.517037	TL	0.154005	3.656259	TL	0.238015	TL	TL	18.029278	5.635899167
Lian/obstacleposition=0.8	numberofsteps	145732	35869	TL	14985	142848	TL	28795	113241	203924	416937	137791.375
Lian/obstacleposition=0.8	memory	206205	64776	TL	27947	212589	TL	42887	183018	302857	526076	195794.375
Lian/obstacleposition=0.8	pathlength	506.96796	462.87915	TL	469.9176	453.69788	TL	471.35779	466.82114	488.56113	446.53412	470.8420963
Lian/obstacleposition=0.8	max_angle	23.96249008	18.25189018	TL	22.61986542	21.80140686	TL	23.96249008	20.85445213	22.40983391	24.8515892	22.33925223
Lian/obstacleposition=0.8	dliantime	6.555471	1.355101	TL	0.108008	3.719269	TL	0.315027	3.029221	6.312449	31.024205	6.552343875
Lian/obstacleposition=0.8	sumtime	10.605757	0.862055	TL	0.155011	5.191369	TL	0.361025	3.44025	8.829631	34.856471	8.037696125
59
		4780067	4780068	4780069	4780070	4780071	4780072	4780073	4780074	4780075	4780076
Lian/obstacleposition=0.2	numberofsteps	71082	TL	TL	TL	TL	16114	509067	TL	TL	20067	154082.5
Lian/obstacleposition=0.2	memory	72206	TL	TL	TL	TL	23163	556643	TL	TL	28634	170161.5
Lian/obstacleposition=0.2	pathlength	507.07178	TL	TL	TL	TL	466.86722	496.09256	TL	TL	471.94632	485.49447
Lian/obstacleposition=0.2	max_angle	24.4866848	TL	TL	TL	TL	22.40983391	24.4866848	TL	TL	24.4866848	23.96747208
Lian/obstacleposition=0.2	dliantime	0.663047	TL	TL	TL	TL	0.202021	18.406306	TL	TL	0.164012	4.8588465
Lian/obstacleposition=0.2	sumtime	0.220015	TL	TL	TL	TL	0.085006	9.711683	TL	TL	0.107008	2.530928
Lian/obstacleposition=0.4	numberofsteps	56811	TL	TL	559240	TL	11854	480150	178336	TL	8410	215800.1667
Lian/obstacleposition=0.4	memory	76106	TL	TL	626988	TL	18794	544161	211936	TL	12461	248407.6667
Lian/obstacleposition=0.4	pathlength	495.24698	TL	TL	483.04507	TL	465.91995	496.09256	483.05658	TL	466.01675	481.5629817
Lian/obstacleposition=0.4	max_angle	22.61986542	TL	TL	24.4866848	TL	22.40983391	24.4866848	24.4866848	TL	22.40983391	23.48326461
Lian/obstacleposition=0.4	dliantime	0.421029	TL	TL	64.363564	TL	0.14701	18.893333	7.570531	TL	0.058004	15.24224517
Lian/obstacleposition=0.4	sumtime	0.534044	TL	TL	97.899952	TL	0.098012	9.284665	6.70348	TL	0.069005	19.098193
Lian/obstacleposition=0.6	numberofsteps	30797	368415	TL	523470	TL	10949	364620	139701	507968	8292	244276.5
Lian/obstacleposition=0.6	memory	41156	444465	TL	630963	TL	18801	441120	177838	631386	12595	299790.5
Lian/obstacleposition=0.6	pathlength	486.3291	460.97287	TL	483.94815	TL	465.77319	495.54617	477.79947	520.06482	466.01675	482.056315
Lian/obstacleposition=0.6	max_angle	24.4866848	22.40983391	TL	23.96249008	TL	22.40983391	22.40983391	57.88516998	24.8515892	22.40983391	27.60315871
Lian/obstacleposition=0.6	dliantime	0.194013	14.281012	TL	62.158406	TL	0.095013	13.123937	6.12344	55.684943	0.065005	18.96572113
Lian/obstacleposition=0.6	sumtime	0.320022	17.364231	TL	95.606773	TL	0.109009	9.09464	6.684473	63.581507	0.073005	24.1042075
Lian/obstacleposition=0.8	numberofsteps	32768	487044	TL	441222	283446	10427	TL	291494	TL	14621	223003.1429
Lian/obstacleposition=0.8	memory	45514	583534	TL	583229	326381	18514	TL	363593	TL	23608	277767.5714
Lian/obstacleposition=0.8	pathlength	486.35458	470.99225	TL	483.05429	504.73038	465.54565	TL	498.17578	TL	467.07935	482.27604
Lian/obstacleposition=0.8	max_angle	24.4866848	22.40983391	TL	23.3440094	23.96249008	22.40983391	TL	24.8515892	TL	22.40983391	23.41061074
Lian/obstacleposition=0.8	dliantime	0.198021	18.80634	TL	52.789742	6.376451	0.086006	TL	12.12186	TL	0.107008	12.92648971
Lian/obstacleposition=0.8	sumtime	0.341026	28.023993	TL	99.153029	8.711628	0.104	TL	14.88005	TL	0.127004	21.62010429
60
		4780267	4780268	4780269	4780270	4780271	4780272	4780273	4780274	4780275	4780276
Lian/obstacleposition=0.2	numberofsteps	516285	19100	188116	102130	212821	TL	16312	56370	TL	85058	149524
Lian/obstacleposition=0.2	memory	522404	22698	153842	107735	256166	TL	19354	62723	TL	104697	156202.375
Lian/obstacleposition=0.2	pathlength	504.31549	484.99893	572.84558	473.60178	494.96838	TL	451.95581	493.2359	TL	454.90594	491.3534763
Lian/obstacleposition=0.2	max_angle	24.4866848	34.76519775	24.8515892	24.4866848	24.8515892	TL	23.3440094	24.4866848	TL	24.4866848	25.71989059
Lian/obstacleposition=0.2	dliantime	19.415383	0.394029	2.430179	1.061082	4.581331	TL	0.542045	0.798057	TL	0.938067	3.770021625
Lian/obstacleposition=0.2	sumtime	23.373666	0.19702	1.226094	0.550039	3.202229	TL	0.352027	0.410029	TL	0.504024	3.726891
Lian/obstacleposition=0.4	numberofsteps	434276	17200	180602	TL	140801	120948	72434	38093	8965	79165	121387.1111
Lian/obstacleposition=0.4	memory	457711	23590	164538	TL	190681	168056	105268	44935	11833	98072	140520.4444
Lian/obstacleposition=0.4	pathlength	500.27856	483.58939	572.84558	TL	493.20428	493.64777	458.25385	492.94635	460.22137	454.24423	489.9145978
Lian/obstacleposition=0.4	max_angle	24.8515892	40.66173553	24.8515892	TL	24.8515892	24.8515892	24.4866848	24.4866848	22.61986542	24.4866848	26.23866802
Lian/obstacleposition=0.4	dliantime	15.514099	0.630044	2.375162	TL	2.383174	2.637187	1.422106	0.783055	0.098007	0.754054	2.955209778
Lian/obstacleposition=0.4	sumtime	24.282721	0.183001	1.782119	TL	3.010219	3.773263	1.361091	0.416029	0.042998	0.480036	3.925719667
Lian/obstacleposition=0.6	numberofsteps	460134	29050	TL	TL	127012	154815	17692	44599	8006	197783	129886.375
Lian/obstacleposition=0.6	memory	529098	42009	TL	TL	177209	211021	28157	60043	11673	230013	161152.875
Lian/obstacleposition=0.6	pathlength	509.86032	484.93103	TL	TL	492.6987	495.37778	452.74789	495.22638	460.02478	468.60098	482.4334825
Lian/obstacleposition=0.6	max_angle	24.8515892	24.4866848	TL	TL	24.8515892	23.3440094	23.3440094	24.4866848	22.61986542	22.3801403	23.79557157
Lian/obstacleposition=0.6	dliantime	17.790264	0.407029	TL	TL	2.027149	3.553252	0.533045	0.487035	0.087011	2.140152	3.378117125
Lian/obstacleposition=0.6	sumtime	26.772889	0.450032	TL	TL	2.543179	4.843339	0.305024	0.614043	0.045996	2.154163	4.716083125
Lian/obstacleposition=0.8	numberofsteps	445066	20017	94169	51694	122120	768864	52320	45425	6912	211382	181796.9
Lian/obstacleposition=0.8	memory	533627	33318	117141	68713	173137	903134	79003	62740	11185	247285	222928.3
Lian/obstacleposition=0.8	pathlength	509.86032	483.23883	557.47156	467.76508	492.59967	544.64587	455.45917	494.72614	459.92642	468.60098	493.429404
Lian/obstacleposition=0.8	max_angle	24.8515892	19.44004059	24.4866848	24.4866848	24.8515892	24.8515892	23.96249008	24.4866848	16.09080696	22.3801403	22.98882999
Lian/obstacleposition=0.8	dliantime	17.452237	0.27902	1.040068	0.697058	1.898128	41.851967	1.172083	0.503036	0.073012	2.416178	6.7382787
Lian/obstacleposition=0.8	sumtime	28.70603	0.339019	1.97914	0.680051	2.725199	43.25806	1.07007	0.662042	0.054009	2.560182	8.2033802
61
		4780467	4780468	4780469	4780470	4780471	4780472	4780473	4780474	4780475	4780476
Lian/obstacleposition=0.2	numberofsteps	TL	42449	243434	TL	47225	TL	216469	9068	668209	66917	184824.4286
Lian/obstacleposition=0.2	memory	TL	66155	264331	TL	48971	TL	231914	12635	569228	59195	178918.4286
Lian/obstacleposition=0.2	pathlength	TL	468.77795	450.69586	TL	467.59567	TL	491.91864	440.22476	495.80411	560.15887	482.16798
Lian/obstacleposition=0.2	max_angle	TL	24.4866848	24.8515892	TL	24.8515892	TL	24.4866848	22.40983391	24.8515892	24.4866848	24.34637942
Lian/obstacleposition=0.2	dliantime	TL	0.576036	10.681764	TL	0.473035	TL	3.067223	0.124009	29.260076	0.552033	6.390596571
Lian/obstacleposition=0.2	sumtime	TL	0.238024	5.909421	TL	0.330025	TL	1.89514	0.033996	13.967992	0.411036	3.255090571
